destination_id,destination_name,country,continent,type,unesco_site,best_season,avg_cost_usd,avg_rating,annual_visitors_millions,city,region,latitude,longitude,description,budget_level,culture_score,adventure_score,nature_score,beach_score,urban_score,nightlife_score,cuisine_score,wellness_score,seclusion_score,climate_spring_temp,climate_spring_label,climate_summer_temp,climate_summer_label,climate_autumn_temp,climate_autumn_label,climate_winter_temp,climate_winter_label,ideal_duration_days,experience_types,experience_types_str
DEST_1456,Mystic Plaza,Brazil,South America,Beach,No,Summer,69.21,4.6,3.76,Salvador da Bahia,south_america,-13.2432762,-43.3742847,"Lively streets filled with music and dance, vibrant markets, and stunning coastal views create an energetic yet laid-back atmosphere.",Mid-range,5,3,4,4,3,4,5,3,2,27.2,Warm,25.600000000000005,Warm,28.866666666666664,Warm,26.96666666666667,Warm,5,['Beach'],Beach
DEST_1457,Crystal Pagoda,Morocco,Africa,Beach,No,Spring,159.63,4.8,5.39,Essaouira,africa,31.5118281,-9.7620903,"Charming coastal breezes mix with the vibrant hum of bustling souks and the scent of fresh seafood, creating a laid-back, inviting atmosphere.",Budget,4,3,4,4,3,3,4,3,4,18.6,Pleasant,23.8,Pleasant,21.333333333333332,Pleasant,15.966666666666669,Pleasant,4,['Beach'],Beach
DEST_1458,Sacred Park,Mexico,North America,Historical,No,Spring,144.78,4.6,6.23,Guanajuato,north_america,20.9876996,-101.0,"Winding cobblestone streets and colorful facades create a charming, vibrant atmosphere, where history and lively festivals fill the air with excitement.",Mid-range,5,3,3,1,4,3,4,3,2,22.233333333333334,Pleasant,21.166666666666668,Pleasant,18.866666666666664,Pleasant,15.866666666666665,Pleasant,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1459,Mystic Temple,Thailand,Asia,Religious,Yes,Summer,161.77,4.3,9.36,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1460,Hidden Park,Canada,North America,Nature,No,Autumn,99.02,4.6,6.03,Québec City,north_america,46.8137431,-71.2084061,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,5,3,4,2,3,3,4,3,3,4.333333333333333,Cold,19.299999999999997,Pleasant,8.533333333333333,Cool,-7.933333333333334,Cold,5,['Nature'],Nature
DEST_1461,Serene Forest,Thailand,Asia,Religious,No,Winter,124.94,4.9,8.86,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1462,Crystal Ruins,Argentina,South America,City,Yes,Spring,187.5,4.6,6.42,Buenos Aires,south_america,-34.6083696,-58.4440583,"Lively streets filled with tango rhythms, vibrant markets, and historic architecture create an irresistible blend of culture and energy.",Mid-range,5,3,2,2,5,5,5,3,2,18.766666666666666,Pleasant,12.533333333333333,Cool,18.3,Pleasant,24.666666666666668,Pleasant,10,['Urban'],Urban
DEST_1463,Ancient Pagoda,Australia,Oceania,Nature,Yes,Autumn,130.19,4.3,2.42,Hobart,oceania,-42.8825088,147.3281233,"Charming waterfront views and a laid-back vibe invite exploration through historic streets, bustling markets, and the surrounding natural beauty of rugged landscapes.",Mid-range,4,3,5,3,3,2,4,3,4,12.733333333333334,Cool,8.833333333333334,Cool,11.5,Cool,15.9,Pleasant,5,['Nature'],Nature
DEST_1464,Grand Forest,Kenya,Africa,Nature,Yes,Summer,159.47,4.6,6.93,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,['Nature'],Nature
DEST_1465,Hidden Forest,Japan,Asia,Adventure,Yes,Autumn,104.29,4.3,7.69,Takayama,asia,36.1396246,137.2510322,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Mid-range,5,2,4,1,2,2,4,3,4,10.533333333333333,Cool,22.96666666666667,Pleasant,14.200000000000001,Cool,0.5333333333333333,Cold,4,['Adventure'],Adventure
DEST_1466,Grand Park,Vietnam,Asia,Religious,No,Autumn,73.12,4.5,6.36,Hoi An,asia,15.8795863,108.3319406,"Charming lantern-lit streets, bustling markets, and the scent of fresh herbs create an inviting atmosphere that feels both timeless and vibrant.",Budget,5,3,3,3,2,2,5,3,4,27.366666666666664,Warm,30.166666666666668,Hot,27.066666666666666,Warm,22.73333333333333,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1467,Serene Pagoda,Morocco,Africa,Beach,Yes,Winter,145.35,4.4,4.95,Essaouira,africa,31.5118281,-9.7620903,"Charming coastal breezes mix with the vibrant hum of bustling souks and the scent of fresh seafood, creating a laid-back, inviting atmosphere.",Budget,4,3,4,4,3,3,4,3,4,18.6,Pleasant,23.8,Pleasant,21.333333333333332,Pleasant,15.966666666666669,Pleasant,4,['Beach'],Beach
DEST_1468,Grand Park,Mexico,North America,Adventure,No,Winter,130.58,4.4,2.43,Puerto Vallarta,north_america,20.6407176,-105.220306,"Golden beaches meet the lush Sierra Madre mountains, creating a vibrant yet laid-back atmosphere filled with colorful markets and lively nightlife.",Mid-range,3,4,4,5,3,4,4,4,3,23.066666666666666,Pleasant,25.3,Warm,24.3,Pleasant,21.2,Pleasant,5,['Adventure'],Adventure
DEST_1469,Mystic Valley,United States,North America,Historical,No,Spring,129.63,4.9,5.87,Washington,north_america,38.8950368,-77.0365427,"Majestic landscapes blend with vibrant city life, offering a mix of natural beauty, cultural richness, and a welcoming atmosphere.",Mid-range,5,2,3,1,5,4,4,3,2,14.633333333333335,Cool,26.23333333333333,Warm,16.73333333333333,Pleasant,4.8999999999999995,Cold,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1470,Golden Pagoda,Argentina,South America,Adventure,Yes,Spring,215.56,4.4,8.91,Salta,south_america,-25.1076701,-64.3494964,"Stunning mountain landscapes, vibrant local markets, and the warmth of traditional folklore create an inviting and colorful atmosphere.",Mid-range,4,4,5,1,3,3,4,3,4,16.400000000000002,Pleasant,11.133333333333333,Cool,18.233333333333334,Pleasant,21.066666666666666,Pleasant,5,['Adventure'],Adventure
DEST_1471,Lush Plaza,Australia,Oceania,Nature,No,Spring,153.99,4.2,9.18,Hobart,oceania,-42.8825088,147.3281233,"Charming waterfront views and a laid-back vibe invite exploration through historic streets, bustling markets, and the surrounding natural beauty of rugged landscapes.",Mid-range,4,3,5,3,3,2,4,3,4,12.733333333333334,Cool,8.833333333333334,Cool,11.5,Cool,15.9,Pleasant,5,['Nature'],Nature
DEST_1472,Grand Beach,Thailand,Asia,Historical,No,Autumn,206.98,4.4,1.77,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1473,Ancient Falls,United States,North America,Adventure,Yes,Winter,158.35,4.6,3.95,San Diego,north_america,32.7174202,-117.162772,"Sun-drenched beaches, vibrant neighborhoods, and an easygoing vibe invite you to savor ocean breezes and explore diverse, lively cultural spots.",Mid-range,4,4,4,5,4,4,4,4,3,16.96666666666667,Pleasant,21.266666666666666,Pleasant,20.066666666666666,Pleasant,14.566666666666668,Cool,5,['Adventure'],Adventure
DEST_1474,Serene Valley,Spain,Europe,Historical,No,Summer,144.33,4.6,3.66,Barcelona,europe,41.3828939,2.1774322,"Vibrant streets filled with Gaudí's whimsical architecture, lively tapas bars, and the warm Mediterranean breeze create an inviting and dynamic atmosphere.",Mid-range,5,3,3,4,5,5,5,3,2,15.066666666666668,Pleasant,24.8,Pleasant,17.8,Pleasant,9.766666666666667,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1475,Serene Falls,Greece,Europe,Beach,Yes,Spring,200.88,4.7,9.33,Crete,europe,35.3084952,24.46334232,"Sun-drenched beaches, ancient ruins, and vibrant local markets create a tapestry of experiences that feel both timeless and refreshingly alive.",Mid-range,4,4,5,5,3,3,5,4,4,16.833333333333332,Pleasant,26.366666666666664,Warm,20.233333333333334,Pleasant,11.966666666666667,Cool,8,['Beach'],Beach
DEST_1476,Crystal Temple,Canada,North America,Religious,Yes,Spring,179.77,4.3,7.52,Québec City,north_america,46.8137431,-71.2084061,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,5,3,4,2,3,3,4,3,3,4.333333333333333,Cold,19.299999999999997,Pleasant,8.533333333333333,Cool,-7.933333333333334,Cold,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1477,Crystal Canyon,Egypt,Africa,City,Yes,Spring,141.92,4.3,3.19,Cairo,africa,30.0443879,31.2357257,"Bustling streets filled with vibrant markets, the aroma of spices, and the awe-inspiring sight of ancient pyramids create an unforgettable experience.",Budget,5,3,3,2,4,3,4,3,2,22.733333333333334,Pleasant,30.0,Warm,25.03333333333333,Warm,16.066666666666666,Pleasant,6,['Urban'],Urban
DEST_1478,Golden Pagoda,Japan,Asia,Adventure,No,Autumn,217.55,4.8,9.78,Kyoto,asia,35.0115754,135.7681441,"Serene temples and vibrant gardens blend with the gentle rustle of bamboo forests, creating a tranquil yet deeply enriching experience.",Luxury,5,2,4,1,3,2,5,3,4,15.266666666666666,Pleasant,26.900000000000002,Warm,19.166666666666668,Pleasant,6.333333333333333,Cool,6,['Adventure'],Adventure
DEST_1479,Serene Temple,Morocco,Africa,Nature,No,Winter,210.61,4.4,4.63,Chefchaouen,africa,35.1700832,-5.276658297,"Wander through winding blue-washed alleys, breathe in the fresh mountain air, and feel a serene calm envelop you in this charming town.",Budget,4,3,4,1,2,2,4,3,4,17.3,Pleasant,24.900000000000002,Pleasant,20.433333333333334,Pleasant,14.1,Cool,4,['Nature'],Nature
DEST_1480,Sacred Pagoda,Canada,North America,Adventure,No,Winter,139.98,4.6,9.5,Calgary,north_america,51.0456064,-114.057541,"A dynamic blend of urban sophistication and stunning natural landscapes, where vibrant arts scenes meet the majestic Rockies under vast blue skies.",Mid-range,4,4,5,1,4,3,3,3,3,4.633333333333334,Cold,17.0,Pleasant,5.566666666666667,Cool,-6.133333333333333,Cold,5,['Adventure'],Adventure
DEST_1481,Serene Plaza,India,Asia,Historical,No,Summer,116.19,4.2,7.68,Mumbai,asia,19.054999,72.8692035,"A bustling metropolis where vibrant street life, aromatic food stalls, and historic landmarks blend with a dynamic energy that never sleeps.",Mid-range,5,3,2,3,5,4,5,3,1,29.933333333333334,Warm,28.53333333333333,Warm,28.900000000000002,Warm,26.5,Warm,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1482,Sacred Beach,Thailand,Asia,City,No,Autumn,227.94,4.0,4.72,Bangkok,asia,13.7524938,100.4935089,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,5,3,2,2,5,5,5,4,1,30.566666666666666,Hot,29.599999999999998,Warm,28.73333333333333,Warm,28.133333333333336,Warm,10,['Urban'],Urban
DEST_1483,Golden Pagoda,Japan,Asia,City,No,Winter,107.97,4.7,1.06,Fukuoka,asia,33.6251241,130.6180016,"Coastal breezes blend with vibrant city life, offering a friendly atmosphere, delicious street food, and a seamless mix of modern and traditional experiences.",Mid-range,4,3,3,3,4,4,5,3,2,15.1,Pleasant,26.100000000000005,Warm,18.5,Pleasant,6.7,Cool,5,['Urban'],Urban
DEST_1484,Grand Plaza,Kenya,Africa,Historical,Yes,Spring,137.87,3.9,2.1,Nairobi,africa,-1.30261485,36.82884202,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.",Mid-range,4,4,5,1,4,3,3,3,2,20.666666666666668,Pleasant,18.3,Pleasant,19.966666666666665,Pleasant,20.8,Pleasant,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1485,Golden Ruins,New Zealand,Oceania,Historical,No,Spring,92.09,4.0,1.05,Rotorua,oceania,-38.1381493,176.252922,"Steam rises from bubbling mud pools and the air is filled with the scent of sulfur, creating a unique geothermal wonderland.",Mid-range,4,4,5,2,3,3,3,5,3,13.066666666666668,Cool,7.866666666666667,Cool,11.233333333333334,Cool,16.566666666666666,Pleasant,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1486,Serene Plaza,Germany,Europe,Historical,No,Autumn,197.89,4.6,1.94,Heidelberg,europe,49.4093582,8.694724,"Cobblestone streets lined with charming old buildings and the gentle flow of the Neckar River create an inviting, romantic atmosphere.",Mid-range,5,2,4,1,3,3,4,3,4,10.366666666666665,Cool,20.7,Pleasant,12.133333333333333,Cool,4.066666666666666,Cold,4,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1487,Ancient Falls,Spain,Europe,Nature,Yes,Autumn,234.22,4.8,4.48,Valencia,europe,39.4697065,-0.3763353,"Sun-drenched streets lined with orange trees, vibrant markets, and a seamless blend of ancient history and modern art create a captivating atmosphere.",Mid-range,4,3,4,4,4,4,5,3,3,16.633333333333336,Pleasant,25.73333333333333,Warm,19.633333333333336,Pleasant,12.233333333333334,Cool,5,['Nature'],Nature
DEST_1488,Ancient Forest,South Africa,Africa,Adventure,Yes,Spring,113.24,5.0,5.29,Cape Town,africa,-33.9288301,18.4172197,"A vibrant coastal city surrounded by rugged mountains and pristine beaches, offering laid-back afternoons, diverse cultures, and breathtaking views.",Mid-range,4,4,5,4,4,4,4,3,3,17.53333333333333,Pleasant,12.9,Cool,16.666666666666668,Pleasant,21.2,Pleasant,8,['Adventure'],Adventure
DEST_1489,Serene Valley,United States,North America,Beach,Yes,Autumn,135.91,4.5,4.0,San Diego,north_america,32.7174202,-117.162772,"Sun-drenched beaches, vibrant neighborhoods, and an easygoing vibe invite you to savor ocean breezes and explore diverse, lively cultural spots.",Mid-range,4,4,4,5,4,4,4,4,3,16.96666666666667,Pleasant,21.266666666666666,Pleasant,20.066666666666666,Pleasant,14.566666666666668,Cool,5,['Beach'],Beach
DEST_1490,Sacred Valley,China,Asia,Historical,Yes,Winter,147.2,4.6,5.27,Shanghai,asia,31.2312707,121.4700152,"Vibrant streets pulse with energy, blending futuristic skyscrapers with ancient temples, while enticing aromas from street food stalls fill the air.",Mid-range,5,3,2,1,5,5,5,3,2,17.266666666666666,Pleasant,28.400000000000002,Warm,20.333333333333332,Pleasant,7.433333333333333,Cool,6,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1491,Mystic Falls,India,Asia,Beach,No,Spring,162.81,4.6,6.03,Goa,asia,15.3004543,74.0855134,"Golden beaches stretch endlessly alongside vibrant markets and aromatic spice-scented air, offering a perfect blend of relaxation and lively culture.",Mid-range,4,4,3,5,3,5,4,3,3,29.166666666666668,Warm,26.900000000000002,Warm,27.566666666666666,Warm,26.7,Warm,5,['Beach'],Beach
DEST_1492,Mystic Forest,Thailand,Asia,Adventure,No,Winter,169.07,4.6,4.84,Chiang Mai,asia,18.7882778,98.9858802,"Lush mountain landscapes and vibrant night markets create a serene yet lively atmosphere, inviting exploration and relaxation at every turn.",Budget,5,4,4,1,3,3,5,4,4,29.5,Warm,28.133333333333336,Warm,26.8,Warm,23.599999999999998,Pleasant,5,['Adventure'],Adventure
DEST_1493,Serene Ruins,Thailand,Asia,Adventure,No,Summer,32.13,4.3,9.68,Chiang Mai,asia,18.7882778,98.9858802,"Lush mountain landscapes and vibrant night markets create a serene yet lively atmosphere, inviting exploration and relaxation at every turn.",Budget,5,4,4,1,3,3,5,4,4,29.5,Warm,28.133333333333336,Warm,26.8,Warm,23.599999999999998,Pleasant,5,['Adventure'],Adventure
DEST_1494,Lush Ruins,Canada,North America,Historical,No,Autumn,124.26,4.6,8.7,Québec City,north_america,46.8137431,-71.2084061,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Mid-range,5,3,4,2,3,3,4,3,3,4.333333333333333,Cold,19.299999999999997,Pleasant,8.533333333333333,Cool,-7.933333333333334,Cold,5,"['History', 'Cultural', 'Architecture']","History, Cultural, Architecture"
DEST_1495,Sacred Pagoda,Egypt,Africa,Nature,No,Spring,111.71,4.5,5.72,Sharm El Sheikh,africa,27.8644422,34.295447,Crystal-clear waters and vibrant coral reefs invite you to explore a world of underwater wonders while sun-drenched beaches promise pure relaxation.,Mid-range,3,4,4,5,3,4,3,4,3,24.133333333333336,Pleasant,32.766666666666666,Hot,26.066666666666666,Warm,15.766666666666666,Pleasant,5,['Nature'],Nature
DEST_1496,Lush Valley,Brazil,South America,City,No,Summer,199.51,4.4,2.44,Sao Paulo,south_america,-23.5506507,-46.6333824,"Energetic streets buzz with life, offering a tapestry of art, diverse cuisine, and vibrant nightlife that captivates every sense.",Mid-range,5,3,2,2,5,5,5,3,1,20.633333333333336,Pleasant,17.566666666666666,Pleasant,20.400000000000002,Pleasant,22.600000000000005,Pleasant,6,['Urban'],Urban
DEST_1497,Lush Pagoda,China,Asia,Nature,No,Winter,161.15,4.9,1.02,Chengdu,asia,30.6598628,104.0633717,"A lively blend of spicy street food aromas, lush green parks, and the gentle charm of giant pandas creates an inviting, laid-back atmosphere.",Mid-range,5,3,4,1,4,3,5,3,2,19.400000000000002,Pleasant,27.03333333333333,Warm,18.666666666666668,Pleasant,8.966666666666667,Cool,6,['Nature'],Nature
DEST_1498,Crystal Pagoda,India,Asia,Nature,No,Summer,150.64,4.6,3.26,Ladakh,asia,34.0242098,77.2036739,"Rugged landscapes with towering mountains and serene monasteries create a tranquil yet awe-inspiring atmosphere, perfect for those seeking adventure and peace.",Budget,4,5,5,1,1,1,3,3,5,6.833333333333333,Cool,17.400000000000002,Pleasant,7.5,Cool,-4.5,Cold,10,['Nature'],Nature
